Success,2.2366887
Success,2.2410052
Success,2.2175349
Success,2.4677419
Success,5.0589222
Success,3.5088186
Success,2.5970673
Success,2.486196
KeyFailure,0.4610031
Success,2.4789971
KeyFailure,0.4759462
Success,2.6786054
KeyFailure,0.4563504
Success,2.4398856
Success,2.7179138
Success,2.7293464
Success,3.0827215
Success,2.8273478
Success,2.5001943
Success,1.9168852
Success,2.2637523
Success,2.2982722
KeyFailure,0.4592198
Success,2.2181796
Success,2.5232374
Success,1.9439868
Success,2.4899645
Success,2.0027111
Success,2.4857431
Success,2.983601
Success,2.2917828
Success,2.4113375
Success,2.2028936
KeyFailure,0.4513306
Success,2.234725
Success,2.2048691
Success,2.3639995
Success,2.537631
Success,2.5056011
Success,2.2882003
Success,1.9631616
Success,2.3561771
Success,2.2370388
Success,2.4748903
Success,2.5240511
Success,2.4130092
Success,2.2446962
Success,2.2254746
Success,2.5090479
Success,2.0229752
Success,2.5187517
Success,2.501336
Success,2.6796947
Success,2.4920557
Success,2.5269016
Success,2.5008245
Success,2.4652949
Success,2.4419593
Success,2.2833969
Success,2.2721196
Success,2.5214145
KeyFailure,0.3924109
Success,2.4413759
Success,2.4538988
Success,2.2977314
Success,2.7421444
Success,2.4974821
Success,2.5940518
Success,2.4805486
Success,2.2850568
Success,2.4523664
KeyFailure,0.4297674
Success,2.3216834
KeyFailure,0.472411
Success,2.2256894
Success,2.5050871
Success,2.2389254
Success,2.2017431
Success,2.2115416
Success,2.4323732
Success,2.4181153
Success,2.1697971
Success,2.263286
KeyFailure,0.4388493
Success,2.1889225
Success,2.446645
KeyFailure,0.3979848
Success,2.4865363
Success,2.3131691
KeyFailure,0.4725853
Success,2.5046218
Success,2.4744087
Success,2.5221954
Success,2.4971953
Success,2.7424492
Success,2.1951174
Success,2.2168872
Success,2.2270414
Success,2.2099007
Success,2.4816656
